method,seed,n,task_success,ci95_task_success,mechanical_violation_rate,ci95_mechanical_violation_rate,damage_unsafe_rate,ci95_damage_unsafe_rate,abstraction_failure_accuracy,ci95_abstraction_failure_accuracy,mechanics_retention_recall,ci95_mechanics_retention_recall,early_warning_recall,ci95_early_warning_recall,false_refinement_alarm_rate,ci95_false_refinement_alarm_rate,planning_cost,ci95_planning_cost,planning_regret_to_oracle,ci95_planning_regret_to_oracle,robust_utility,ci95_robust_utility,intervention_rate,ci95_intervention_rate,deployment_coverage,ci95_deployment_coverage,damage_budget
learned_failure_classifier_tamp,8,48,0.238569,0.024444,0.184001,0.020896,0.150580,0.017168,0.489583,0.054508,0.659722,0.085325,0.486111,0.054877,0.065972,0.052142,0.323524,0.013085,0.464531,0.029895,-0.198282,0.032587,0.725694,0.053706,0.100694,0.044295,0.100000
learned_failure_classifier_tamp,9,48,0.268655,0.027957,0.163173,0.022847,0.133991,0.018765,0.388889,0.058628,0.715278,0.093777,0.454861,0.054796,0.069444,0.054008,0.346350,0.015466,0.410828,0.034762,-0.144592,0.035318,0.784722,0.059924,0.131944,0.049555,0.100000
proposed_abstraction_failure_audit_v4,0,48,0.365243,0.027775,0.125946,0.010356,0.106566,0.008665,0.493056,0.056679,0.871528,0.094421,0.385417,0.068883,0.076389,0.062247,0.372431,0.007882,0.266885,0.025481,-0.000120,0.029426,1.000000,0.000000,0.111111,0.047979,0.100000
proposed_abstraction_failure_audit_v4,1,48,0.336648,0.028934,0.108469,0.010449,0.093802,0.009008,0.479167,0.052038,0.875000,0.094551,0.472222,0.079811,0.086806,0.068769,0.380039,0.009227,0.290181,0.028294,-0.023418,0.030935,1.000000,0.000000,0.131944,0.047608,0.100000
proposed_abstraction_failure_audit_v4,2,48,0.343090,0.020428,0.126954,0.007100,0.104484,0.006585,0.510417,0.069055,0.864583,0.094128,0.395833,0.061226,0.076389,0.059130,0.355092,0.006852,0.297572,0.019600,-0.027411,0.022512,1.000000,0.000000,0.076389,0.029111,0.100000
proposed_abstraction_failure_audit_v4,3,48,0.365975,0.025777,0.125865,0.008273,0.106460,0.007115,0.472222,0.059429,0.875000,0.094551,0.399306,0.063587,0.069444,0.054877,0.376133,0.008345,0.265381,0.024730,0.002513,0.028006,1.000000,0.000000,0.128472,0.045868,0.100000
proposed_abstraction_failure_audit_v4,4,48,0.362769,0.029466,0.133717,0.013352,0.110471,0.010450,0.486111,0.054008,0.875000,0.094551,0.357639,0.070131,0.059028,0.053706,0.359945,0.007569,0.276129,0.026031,-0.008003,0.029366,1.000000,0.000000,0.093750,0.037552,0.100000
proposed_abstraction_failure_audit_v4,5,48,0.313509,0.023285,0.111155,0.009997,0.093162,0.008285,0.506944,0.068747,0.875000,0.094551,0.451389,0.048591,0.083333,0.063780,0.357579,0.007078,0.323583,0.022008,-0.054887,0.024516,1.000000,0.000000,0.093750,0.041158,0.100000
proposed_abstraction_failure_audit_v4,6,48,0.329987,0.030360,0.112930,0.011200,0.094730,0.008452,0.545139,0.053926,0.875000,0.094551,0.420139,0.062271,0.083333,0.064517,0.368800,0.007712,0.301590,0.028363,-0.034447,0.032345,1.000000,0.000000,0.125000,0.048143,0.100000
proposed_abstraction_failure_audit_v4,7,48,0.279447,0.027351,0.094769,0.009676,0.078541,0.007381,0.503472,0.061121,0.875000,0.094551,0.555556,0.071694,0.083333,0.063780,0.361044,0.006384,0.352059,0.026155,-0.083707,0.029363,1.000000,0.000000,0.121528,0.038588,0.100000
proposed_abstraction_failure_audit_v4,8,48,0.374344,0.032720,0.139311,0.015062,0.115676,0.011740,0.437500,0.055555,0.868056,0.094280,0.343750,0.071080,0.076389,0.060709,0.360981,0.007937,0.265104,0.030301,0.001145,0.032827,1.000000,0.000000,0.111111,0.045965,0.100000
proposed_abstraction_failure_audit_v4,9,48,0.317323,0.028805,0.110407,0.010610,0.093452,0.008956,0.500000,0.057542,0.871528,0.094421,0.479167,0.065698,0.086806,0.068769,0.364706,0.007563,0.315077,0.026947,-0.048842,0.030325,1.000000,0.000000,0.107639,0.047140,0.100000
risk_bounded_abstraction_failure_audit_v5,0,48,0.236200,0.019937,0.361710,0.029655,0.285466,0.023817,0.555556,0.055306,0.333333,0.071474,0.180556,0.042210,0.020833,0.020917,0.274101,0.015295,0.596848,0.035253,-0.330083,0.037200,0.354167,0.066414,0.034722,0.023742,0.100000
risk_bounded_abstraction_failure_audit_v5,1,48,0.259483,0.023011,0.376570,0.025850,0.296878,0.020689,0.545139,0.051227,0.309028,0.063772,0.197917,0.048296,0.020833,0.020917,0.275514,0.014829,0.577659,0.036589,-0.310896,0.039047,0.329861,0.058754,0.072917,0.027349,0.100000
risk_bounded_abstraction_failure_audit_v5,2,48,0.241165,0.023600,0.361373,0.028442,0.278447,0.022081,0.600694,0.056496,0.329861,0.066317,0.222222,0.056991,0.024306,0.025714,0.274101,0.013939,0.590030,0.035670,-0.319869,0.037919,0.354167,0.061226,0.065972,0.036053,0.100000
risk_bounded_abstraction_failure_audit_v5,3,48,0.242880,0.028828,0.312862,0.013738,0.247208,0.010208,0.524306,0.070131,0.427083,0.054072,0.281250,0.046804,0.031250,0.026913,0.296656,0.011947,0.556559,0.033872,-0.288665,0.035233,0.458333,0.038293,0.065972,0.034716,0.100000
risk_bounded_abstraction_failure_audit_v5,4,48,0.283174,0.020759,0.327262,0.028140,0.256733,0.020215,0.524306,0.072779,0.420139,0.078410,0.211806,0.053042,0.013889,0.016372,0.301740,0.019164,0.514676,0.036266,-0.246550,0.036426,0.434028,0.073907,0.076389,0.036339,0.100000
risk_bounded_abstraction_failure_audit_v5,5,48,0.259502,0.028910,0.321068,0.026478,0.250619,0.019184,0.472222,0.066917,0.416667,0.074074,0.256944,0.047608,0.034722,0.030693,0.299906,0.018233,0.540987,0.045019,-0.272291,0.047461,0.451389,0.063749,0.097222,0.044395,0.100000
risk_bounded_abstraction_failure_audit_v5,6,48,0.257323,0.027223,0.267934,0.027700,0.215409,0.021019,0.552083,0.057670,0.510417,0.080445,0.326389,0.065937,0.038194,0.032608,0.317847,0.016394,0.508812,0.039730,-0.241669,0.041667,0.548611,0.065937,0.107639,0.047140,0.100000
risk_bounded_abstraction_failure_audit_v5,7,48,0.279938,0.021402,0.270671,0.028587,0.213803,0.021360,0.552083,0.061635,0.520833,0.082888,0.326389,0.052340,0.031250,0.026913,0.324611,0.017392,0.481511,0.034784,-0.213159,0.035944,0.552083,0.070243,0.114583,0.042570,0.100000
risk_bounded_abstraction_failure_audit_v5,8,48,0.269886,0.022547,0.323143,0.016639,0.253863,0.011216,0.541667,0.062658,0.420139,0.059155,0.229167,0.038447,0.027778,0.024477,0.302056,0.012904,0.527597,0.027787,-0.261348,0.030009,0.447917,0.046804,0.076389,0.037618,0.100000
risk_bounded_abstraction_failure_audit_v5,9,48,0.255410,0.024795,0.303525,0.031550,0.240160,0.024379,0.552083,0.056844,0.451389,0.076560,0.302083,0.062776,0.027778,0.032744,0.303684,0.014926,0.533166,0.028713,-0.266931,0.031573,0.479167,0.069884,0.055556,0.029715,0.100000
llm_tamp_failure_reasoning,0,48,0.271652,0.018083,0.103714,0.016097,0.085388,0.011090,0.406250,0.052293,0.840278,0.094280,0.368056,0.041218,0.069444,0.053125,0.339788,0.011614,0.370642,0.020888,-0.101859,0.020650,0.909722,0.046604,0.385417,0.050686,0.150000
llm_tamp_failure_reasoning,1,48,0.279609,0.035619,0.105329,0.019806,0.086713,0.015246,0.333333,0.055874,0.833333,0.095794,0.340278,0.074683,0.076389,0.060709,0.338659,0.011457,0.363905,0.034081,-0.094485,0.036157,0.909722,0.049555,0.364583,0.065720,0.150000
llm_tamp_failure_reasoning,2,48,0.301163,0.034234,0.112252,0.019799,0.090282,0.013758,0.322917,0.055369,0.840278,0.095278,0.350694,0.065420,0.076389,0.061483,0.340171,0.011982,0.346106,0.034388,-0.072652,0.034863,0.916667,0.048632,0.378472,0.061314,0.150000
llm_tamp_failure_reasoning,3,48,0.294806,0.031918,0.109734,0.020134,0.092374,0.016025,0.378472,0.043213,0.829861,0.095541,0.319444,0.054877,0.076389,0.061483,0.343610,0.013550,0.351687,0.032902,-0.080499,0.033085,0.906250,0.050452,0.413194,0.065239,0.150000
llm_tamp_failure_reasoning,4,48,0.246626,0.035924,0.082480,0.018744,0.068964,0.014345,0.371528,0.058552,0.850694,0.098347,0.402778,0.070698,0.093750,0.072071,0.342539,0.012287,0.387892,0.037172,-0.118067,0.038540,0.944444,0.042766,0.385417,0.066079,0.150000
llm_tamp_failure_reasoning,5,48,0.219053,0.024009,0.081616,0.014211,0.067328,0.010202,0.420139,0.051457,0.847222,0.094217,0.444444,0.066917,0.090278,0.069432,0.327594,0.007139,0.422457,0.022900,-0.151849,0.024673,0.937500,0.034559,0.281250,0.042570,0.150000
llm_tamp_failure_reasoning,6,48,0.192331,0.031832,0.065268,0.015954,0.055480,0.012452,0.375000,0.061129,0.854167,0.094112,0.486111,0.082435,0.090278,0.070781,0.330577,0.007841,0.439805,0.029317,-0.171813,0.030906,0.944444,0.035516,0.309028,0.049585,0.150000
llm_tamp_failure_reasoning,7,48,0.250784,0.022356,0.089943,0.014754,0.074017,0.010187,0.364583,0.045263,0.847222,0.093714,0.402778,0.058223,0.086806,0.067379,0.338354,0.008300,0.388820,0.021739,-0.118450,0.022721,0.934028,0.036053,0.350694,0.044825,0.150000
llm_tamp_failure_reasoning,8,48,0.267303,0.022123,0.104540,0.017632,0.086286,0.012667,0.343750,0.049981,0.833333,0.094301,0.395833,0.050187,0.076389,0.060709,0.339149,0.011511,0.376166,0.026688,-0.107898,0.024726,0.909722,0.046604,0.388889,0.055306,0.150000
llm_tamp_failure_reasoning,9,48,0.303190,0.037068,0.113814,0.021347,0.093861,0.015830,0.322917,0.052744,0.833333,0.093798,0.270833,0.072541,0.072917,0.060668,0.345718,0.011928,0.339283,0.033952,-0.070604,0.036717,0.906250,0.050452,0.423611,0.065937,0.150000
runtime_monitor_replanner,0,48,0.187705,0.033181,0.122866,0.035275,0.099299,0.028090,0.194444,0.035516,0.697917,0.102776,0.434028,0.073907,0.079861,0.067379,0.276219,0.013975,0.466997,0.040221,-0.200232,0.044210,0.857639,0.068077,0.274306,0.064142,0.150000
runtime_monitor_replanner,1,48,0.172317,0.030044,0.076539,0.021810,0.060500,0.016079,0.211806,0.046381,0.791667,0.095546,0.479167,0.062752,0.093750,0.075281,0.289854,0.009575,0.454971,0.029999,-0.188207,0.033705,0.934028,0.038588,0.281250,0.056006,0.150000
runtime_monitor_replanner,2,48,0.199630,0.029376,0.106435,0.012940,0.084515,0.010594,0.204861,0.053486,0.729167,0.084583,0.413194,0.059155,0.079861,0.061507,0.283736,0.009109,0.443117,0.032126,-0.172956,0.036809,0.885417,0.030997,0.305556,0.061771,0.150000
runtime_monitor_replanner,3,48,0.196063,0.022826,0.091644,0.013471,0.073995,0.010562,0.184028,0.046888,0.770833,0.088944,0.475694,0.051457,0.093750,0.072724,0.292788,0.008494,0.437899,0.025743,-0.170005,0.029778,0.913194,0.029162,0.312500,0.044172,0.150000
runtime_monitor_replanner,4,48,0.153134,0.023583,0.103326,0.018703,0.081304,0.014851,0.197917,0.056427,0.722222,0.089848,0.520833,0.056400,0.086806,0.068077,0.270993,0.010440,0.496444,0.027741,-0.228319,0.032140,0.875000,0.038293,0.222222,0.049912,0.150000
runtime_monitor_replanner,5,48,0.233683,0.022044,0.128329,0.013732,0.102780,0.010956,0.256944,0.048591,0.718750,0.084320,0.371528,0.041539,0.079861,0.060733,0.293049,0.009147,0.416526,0.027896,-0.147830,0.031580,0.868056,0.032198,0.385417,0.050686,0.150000
runtime_monitor_replanner,6,48,0.222815,0.028910,0.120513,0.016573,0.098885,0.014238,0.184028,0.053486,0.715278,0.087515,0.416667,0.053273,0.069444,0.054877,0.286882,0.012322,0.422579,0.034745,-0.155436,0.038564,0.871528,0.040384,0.329861,0.060342,0.150000
runtime_monitor_replanner,7,48,0.249759,0.030347,0.096659,0.018615,0.079750,0.014519,0.194444,0.046983,0.774306,0.096035,0.361111,0.068316,0.086806,0.070802,0.309292,0.011675,0.375311,0.035537,-0.106959,0.034988,0.934028,0.034716,0.423611,0.062247,0.150000
runtime_monitor_replanner,8,48,0.157814,0.022544,0.095647,0.017780,0.077258,0.013773,0.218750,0.042570,0.753472,0.089138,0.548611,0.052340,0.083333,0.065967,0.276427,0.009553,0.485636,0.026452,-0.219387,0.027920,0.885417,0.035279,0.236111,0.047483,0.150000
runtime_monitor_replanner,9,48,0.215320,0.029819,0.113892,0.023140,0.092391,0.018284,0.236111,0.045448,0.729167,0.092080,0.423611,0.067357,0.076389,0.062247,0.288910,0.009646,0.426504,0.030911,-0.160268,0.034705,0.885417,0.043667,0.322917,0.049981,0.150000
grounded_geometric_tamp,0,48,0.295154,0.031964,0.114043,0.021196,0.095320,0.016066,0.333333,0.059163,0.833333,0.096776,0.315972,0.058552,0.069444,0.057405,0.353815,0.014418,0.356092,0.031277,-0.080723,0.032768,0.902778,0.056575,0.461806,0.057739,0.150000
grounded_geometric_tamp,1,48,0.311628,0.027641,0.131379,0.020642,0.107243,0.015107,0.284722,0.048591,0.809028,0.096771,0.295139,0.055226,0.072917,0.056636,0.350791,0.012713,0.346986,0.028832,-0.071619,0.030121,0.881944,0.054118,0.461806,0.048864,0.150000
grounded_geometric_tamp,2,48,0.245855,0.042645,0.090571,0.020645,0.073128,0.015339,0.267361,0.052142,0.843750,0.095500,0.406250,0.077754,0.086806,0.068077,0.346292,0.010651,0.400333,0.037807,-0.123104,0.042272,0.930556,0.042210,0.375000,0.061129,0.150000
grounded_geometric_tamp,3,48,0.242508,0.027789,0.089371,0.016215,0.075516,0.012918,0.312500,0.049236,0.847222,0.094217,0.350694,0.060927,0.090278,0.071446,0.347249,0.009256,0.401301,0.026085,-0.127876,0.029031,0.937500,0.038447,0.378472,0.055653,0.150000
grounded_geometric_tamp,4,48,0.312216,0.027623,0.125706,0.019281,0.103178,0.014030,0.270833,0.050187,0.819444,0.096204,0.253472,0.056705,0.069444,0.053125,0.349310,0.013519,0.348381,0.030063,-0.069192,0.030922,0.888889,0.052678,0.437500,0.063501,0.150000
grounded_geometric_tamp,5,48,0.279171,0.027628,0.110760,0.021173,0.091652,0.014986,0.284722,0.052340,0.833333,0.096776,0.277778,0.043859,0.065972,0.054796,0.354915,0.015068,0.367068,0.028644,-0.093456,0.030773,0.899306,0.058147,0.468750,0.061250,0.150000
grounded_geometric_tamp,6,48,0.259893,0.031939,0.094578,0.018814,0.079916,0.014464,0.256944,0.053236,0.847222,0.095216,0.361111,0.066206,0.076389,0.062247,0.351254,0.012409,0.383406,0.031327,-0.109195,0.033497,0.923611,0.048591,0.416667,0.055874,0.150000
grounded_geometric_tamp,7,48,0.240804,0.023927,0.080398,0.011816,0.066971,0.008940,0.222222,0.040494,0.854167,0.094112,0.357639,0.050530,0.097222,0.073967,0.355667,0.007899,0.392132,0.020827,-0.120093,0.025216,0.951389,0.027439,0.437500,0.051121,0.150000
grounded_geometric_tamp,8,48,0.237134,0.028695,0.087662,0.017038,0.073220,0.012907,0.246528,0.055012,0.843750,0.094002,0.350694,0.067554,0.093750,0.075281,0.346681,0.011033,0.402059,0.028983,-0.131201,0.030957,0.937500,0.039658,0.378472,0.070635,0.150000
grounded_geometric_tamp,9,48,0.317796,0.031720,0.129005,0.020910,0.107754,0.016518,0.274306,0.049106,0.809028,0.095788,0.239583,0.059883,0.076389,0.059924,0.359803,0.012995,0.335785,0.030918,-0.061560,0.032104,0.885417,0.051610,0.520833,0.064974,0.150000
physics_aware_tamp,0,48,0.301111,0.039462,0.082005,0.013392,0.070037,0.010385,0.312500,0.055555,0.875000,0.094551,0.281250,0.060080,0.093750,0.072071,0.388888,0.010526,0.343860,0.035060,-0.061879,0.041247,0.968750,0.026913,0.506944,0.068747,0.150000
physics_aware_tamp,1,48,0.318691,0.042574,0.094585,0.015737,0.080858,0.012325,0.399306,0.047390,0.868056,0.094280,0.312500,0.067122,0.079861,0.061507,0.386986,0.011581,0.336017,0.036407,-0.051086,0.044058,0.947917,0.036595,0.520833,0.061994,0.150000
physics_aware_tamp,2,48,0.320084,0.034062,0.092409,0.014362,0.075667,0.009672,0.319444,0.051314,0.875000,0.094551,0.246528,0.051457,0.086806,0.068769,0.394476,0.011105,0.323750,0.029205,-0.041173,0.036708,0.961806,0.035391,0.562500,0.063501,0.150000
physics_aware_tamp,3,48,0.281707,0.031259,0.081244,0.012408,0.068487,0.009254,0.378472,0.051227,0.875000,0.094551,0.329861,0.049106,0.090278,0.069432,0.387215,0.010730,0.362025,0.029397,-0.082355,0.033567,0.965278,0.029111,0.503472,0.063400,0.150000
physics_aware_tamp,4,48,0.265493,0.040257,0.080328,0.016974,0.067252,0.012768,0.302083,0.051150,0.871528,0.094421,0.267361,0.065057,0.083333,0.069460,0.384099,0.012584,0.374334,0.035562,-0.098341,0.041710,0.954861,0.043213,0.496528,0.067027,0.150000
physics_aware_tamp,5,48,0.289306,0.038522,0.079483,0.012606,0.067373,0.010012,0.340278,0.059130,0.871528,0.094421,0.347222,0.075235,0.100694,0.077652,0.388057,0.010498,0.358312,0.036371,-0.074120,0.040502,0.972222,0.024477,0.510417,0.067671,0.150000
physics_aware_tamp,6,48,0.281293,0.033823,0.086673,0.015526,0.073362,0.011712,0.340278,0.070781,0.868056,0.094280,0.291667,0.060350,0.076389,0.060709,0.380615,0.010113,0.365481,0.026974,-0.086656,0.035041,0.944444,0.041646,0.475694,0.057533,0.150000
physics_aware_tamp,7,48,0.248973,0.043475,0.075418,0.017665,0.063692,0.014028,0.329861,0.052818,0.868056,0.094280,0.364583,0.075751,0.090278,0.072105,0.375405,0.012237,0.396184,0.039874,-0.118298,0.044474,0.958333,0.035737,0.437500,0.075731,0.150000
physics_aware_tamp,8,48,0.361817,0.038214,0.106047,0.016269,0.089915,0.012592,0.305556,0.051772,0.868056,0.094280,0.232639,0.065057,0.079861,0.064510,0.397856,0.013769,0.293180,0.035316,-0.005695,0.040510,0.947917,0.041444,0.586806,0.072126,0.150000
physics_aware_tamp,9,48,0.317939,0.030103,0.096765,0.016718,0.081796,0.012608,0.347222,0.064395,0.875000,0.094551,0.270833,0.044172,0.069444,0.057405,0.390238,0.013610,0.331600,0.028449,-0.050145,0.033023,0.944444,0.047979,0.548611,0.061483,0.150000
semantic_model_predictive_planner,0,48,0.240684,0.027896,0.107649,0.020286,0.088575,0.015344,0.368056,0.052340,0.815972,0.095912,0.336806,0.050996,0.086806,0.068077,0.354701,0.010716,0.413526,0.028693,-0.146167,0.029278,0.902778,0.047483,0.357639,0.058350,0.150000
semantic_model_predictive_planner,1,48,0.279784,0.024503,0.100414,0.015674,0.085764,0.012048,0.375000,0.051005,0.843750,0.095003,0.298611,0.055838,0.093750,0.072724,0.377094,0.009592,0.361154,0.023444,-0.093585,0.026108,0.937500,0.037196,0.482639,0.056913,0.150000
semantic_model_predictive_planner,2,48,0.299816,0.030998,0.126154,0.021307,0.102190,0.015754,0.368056,0.056679,0.822917,0.095994,0.309028,0.072126,0.072917,0.059883,0.357717,0.013384,0.361358,0.034406,-0.089672,0.032999,0.895833,0.054697,0.368056,0.064487,0.150000
semantic_model_predictive_planner,3,48,0.311747,0.022446,0.125584,0.018665,0.105050,0.014067,0.371528,0.056076,0.819444,0.096204,0.236111,0.043316,0.076389,0.060709,0.372146,0.012434,0.341149,0.025290,-0.072196,0.025817,0.895833,0.052038,0.472222,0.052678,0.150000
semantic_model_predictive_planner,4,48,0.230668,0.033243,0.086639,0.016969,0.071202,0.012997,0.402778,0.061387,0.847222,0.093714,0.430556,0.063656,0.086806,0.068077,0.357016,0.009543,0.414853,0.030200,-0.145795,0.033026,0.934028,0.037342,0.343750,0.053633,0.150000
semantic_model_predictive_planner,5,48,0.291070,0.031824,0.118990,0.021121,0.097405,0.016007,0.336806,0.062650,0.826389,0.095773,0.284722,0.063749,0.072917,0.059088,0.363852,0.012063,0.362272,0.031978,-0.092560,0.033136,0.899306,0.053042,0.416667,0.059163,0.150000
semantic_model_predictive_planner,6,48,0.243707,0.032564,0.097583,0.018862,0.080570,0.014032,0.409722,0.052340,0.829861,0.095045,0.312500,0.058863,0.086806,0.067379,0.357374,0.011429,0.403904,0.031555,-0.135998,0.033864,0.916667,0.042396,0.364583,0.066436,0.150000
semantic_model_predictive_planner,7,48,0.278372,0.026701,0.117819,0.020683,0.095748,0.014851,0.385417,0.060080,0.826389,0.096756,0.326389,0.056679,0.069444,0.054008,0.360719,0.013759,0.377399,0.030061,-0.107904,0.029718,0.895833,0.053826,0.406250,0.057465,0.150000
semantic_model_predictive_planner,8,48,0.255500,0.023890,0.092809,0.014613,0.077421,0.010974,0.340278,0.059130,0.843750,0.094504,0.322917,0.050918,0.100694,0.078259,0.369799,0.008798,0.384647,0.023388,-0.117721,0.025995,0.944444,0.034158,0.430556,0.053125,0.150000
semantic_model_predictive_planner,9,48,0.236924,0.025453,0.098218,0.015441,0.081356,0.011640,0.378472,0.060538,0.826389,0.094280,0.381944,0.051429,0.090278,0.070781,0.354945,0.010346,0.413154,0.027842,-0.146029,0.029066,0.916667,0.041265,0.340278,0.054985,0.150000
learned_failure_classifier_tamp,0,48,0.240922,0.027532,0.157389,0.027427,0.128060,0.021310,0.416667,0.058358,0.715278,0.092762,0.250000,0.049595,0.065972,0.055653,0.335559,0.014281,0.442767,0.029793,-0.176002,0.032555,0.781250,0.063151,0.395833,0.056400,0.150000
learned_failure_classifier_tamp,1,48,0.245664,0.034532,0.116275,0.022526,0.098243,0.018747,0.413194,0.052369,0.805556,0.093461,0.281250,0.063896,0.059028,0.050060,0.355488,0.016100,0.407745,0.033900,-0.140982,0.036002,0.864583,0.058888,0.451389,0.076560,0.150000
learned_failure_classifier_tamp,2,48,0.256204,0.028745,0.152464,0.025049,0.122157,0.019165,0.468750,0.058079,0.736111,0.093714,0.267361,0.069962,0.062500,0.050187,0.343480,0.015003,0.422101,0.032945,-0.151940,0.032898,0.798611,0.061483,0.427083,0.062964,0.150000
learned_failure_classifier_tamp,3,48,0.201658,0.030175,0.103944,0.020859,0.086832,0.017277,0.468750,0.052967,0.788194,0.092139,0.409722,0.077175,0.093750,0.074014,0.345934,0.011154,0.456835,0.029970,-0.188940,0.032797,0.881944,0.043452,0.371528,0.058552,0.150000
learned_failure_classifier_tamp,4,48,0.208690,0.026890,0.188563,0.024249,0.151973,0.019773,0.413194,0.058350,0.628472,0.085481,0.336806,0.057943,0.069444,0.055732,0.304915,0.012958,0.508787,0.033356,-0.240661,0.037368,0.697917,0.057259,0.270833,0.049236,0.150000
learned_failure_classifier_tamp,5,48,0.187766,0.029129,0.110724,0.023038,0.091136,0.018292,0.472222,0.061000,0.770833,0.093608,0.427083,0.067320,0.083333,0.065246,0.334764,0.011732,0.478868,0.030952,-0.210173,0.032134,0.854167,0.050187,0.319444,0.052227,0.150000
learned_failure_classifier_tamp,6,48,0.190306,0.026939,0.105969,0.014393,0.086929,0.011811,0.458333,0.059562,0.781250,0.088695,0.416667,0.059163,0.083333,0.063780,0.337497,0.009452,0.470137,0.026362,-0.202994,0.030559,0.864583,0.035943,0.333333,0.049595,0.150000
learned_failure_classifier_tamp,7,48,0.181339,0.027762,0.103345,0.020265,0.085493,0.016183,0.465278,0.054118,0.784722,0.091737,0.444444,0.069687,0.086806,0.068769,0.337817,0.011710,0.481224,0.029757,-0.212872,0.030986,0.871528,0.044825,0.326389,0.057508,0.150000
learned_failure_classifier_tamp,8,48,0.147340,0.020137,0.113119,0.019010,0.093552,0.015734,0.489583,0.054508,0.743056,0.089121,0.486111,0.054877,0.086806,0.066673,0.316470,0.008917,0.529793,0.020747,-0.263544,0.023983,0.829861,0.042939,0.225694,0.035723,0.150000
learned_failure_classifier_tamp,9,48,0.175934,0.023400,0.077298,0.016662,0.064444,0.013023,0.388889,0.058628,0.822917,0.094504,0.454861,0.054796,0.097222,0.075235,0.345800,0.009322,0.466770,0.021779,-0.200534,0.024429,0.920139,0.038893,0.336806,0.045088,0.150000
proposed_abstraction_failure_audit_v4,0,48,0.237212,0.030126,0.071837,0.008648,0.061599,0.006976,0.493056,0.056679,0.871528,0.094421,0.385417,0.068883,0.104167,0.079984,0.364467,0.008818,0.387812,0.029156,-0.121047,0.032942,1.000000,0.000000,0.416667,0.064517,0.150000
proposed_abstraction_failure_audit_v4,1,48,0.191588,0.033217,0.058941,0.009924,0.050922,0.008473,0.479167,0.052038,0.875000,0.094551,0.472222,0.079811,0.107639,0.083380,0.352816,0.009849,0.435874,0.034251,-0.169111,0.036040,1.000000,0.000000,0.326389,0.067357,0.150000
proposed_abstraction_failure_audit_v4,2,48,0.261246,0.025676,0.087378,0.007689,0.072901,0.006794,0.510417,0.069055,0.871528,0.094421,0.395833,0.061226,0.086806,0.065960,0.357551,0.008225,0.371421,0.025968,-0.101260,0.028197,1.000000,0.000000,0.388889,0.063284,0.150000
proposed_abstraction_failure_audit_v4,3,48,0.219666,0.029439,0.068582,0.008037,0.057882,0.006323,0.472222,0.059429,0.875000,0.094551,0.399306,0.063587,0.104167,0.079984,0.356606,0.007561,0.408622,0.028341,-0.140728,0.032459,1.000000,0.000000,0.354167,0.060448,0.150000
proposed_abstraction_failure_audit_v4,4,48,0.264684,0.037852,0.088476,0.014625,0.073928,0.011690,0.486111,0.054008,0.875000,0.094551,0.357639,0.070131,0.097222,0.075861,0.358716,0.007554,0.366980,0.035300,-0.098854,0.038563,1.000000,0.000000,0.375000,0.067034,0.150000
proposed_abstraction_failure_audit_v4,5,48,0.215379,0.029394,0.067781,0.009951,0.058158,0.008318,0.506944,0.068747,0.871528,0.094421,0.451389,0.048591,0.100694,0.078259,0.357083,0.007208,0.414478,0.029534,-0.145783,0.030817,1.000000,0.000000,0.357639,0.053264,0.150000
proposed_abstraction_failure_audit_v4,6,48,0.200350,0.030421,0.061642,0.009864,0.052310,0.007693,0.545139,0.053926,0.875000,0.094551,0.420139,0.062271,0.100694,0.077652,0.353376,0.005791,0.426959,0.028150,-0.159817,0.032525,1.000000,0.000000,0.343750,0.050918,0.150000
proposed_abstraction_failure_audit_v4,7,48,0.158524,0.028855,0.048042,0.009333,0.040753,0.007672,0.503472,0.061121,0.875000,0.094551,0.555556,0.071694,0.107639,0.082238,0.344341,0.006712,0.471658,0.028239,-0.203306,0.030370,1.000000,0.000000,0.277778,0.048955,0.150000
proposed_abstraction_failure_audit_v4,8,48,0.275697,0.034182,0.094253,0.012716,0.078665,0.010002,0.437500,0.055555,0.871528,0.094421,0.343750,0.071080,0.083333,0.069460,0.363169,0.008971,0.353555,0.034847,-0.087306,0.035282,1.000000,0.000000,0.406250,0.062208,0.150000
proposed_abstraction_failure_audit_v4,9,48,0.204229,0.032414,0.065615,0.011121,0.055818,0.009007,0.500000,0.057542,0.875000,0.094551,0.479167,0.065698,0.097222,0.074604,0.351716,0.007277,0.424639,0.031082,-0.158403,0.033806,1.000000,0.000000,0.319444,0.054877,0.150000
risk_bounded_abstraction_failure_audit_v5,0,48,0.266484,0.021438,0.230697,0.023323,0.185295,0.017450,0.555556,0.055306,0.593750,0.077754,0.180556,0.042210,0.041667,0.038293,0.338566,0.014329,0.471362,0.025090,-0.204597,0.024311,0.635417,0.058888,0.378472,0.054796,0.150000
risk_bounded_abstraction_failure_audit_v5,1,48,0.261853,0.019309,0.237889,0.030506,0.190646,0.024144,0.545139,0.051227,0.572917,0.086944,0.197917,0.048296,0.038194,0.032608,0.331066,0.014821,0.481699,0.026713,-0.214936,0.027526,0.611111,0.071031,0.350694,0.042663,0.150000
