method,split,task,failure_family,n,task_success,ci95_task_success,mechanical_violation_rate,ci95_mechanical_violation_rate,damage_unsafe_rate,ci95_damage_unsafe_rate,abstraction_failure_accuracy,ci95_abstraction_failure_accuracy,mechanics_retention_recall,ci95_mechanics_retention_recall,early_warning_recall,ci95_early_warning_recall,false_refinement_alarm_rate,ci95_false_refinement_alarm_rate,planning_cost,ci95_planning_cost,planning_regret_to_oracle,ci95_planning_regret_to_oracle,robust_utility,ci95_robust_utility,intervention_rate,ci95_intervention_rate,deployment_coverage,ci95_deployment_coverage
risk_bounded_abstraction_failure_audit_v5,nominal_abstraction,deformable_object_packing,friction_state_aliasing,10,0.437693,0.005643,0.337487,0.004590,0.313547,0.003421,0.700000,0.152444,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.195000,0.000000,0.479892,0.007147,-0.065704,0.009968,0.000000,0.000000,0.000000,0.000000
risk_bounded_abstraction_failure_audit_v5,nominal_abstraction,deformable_object_packing,hidden_support_relation,10,0.363500,0.010134,0.424095,0.008775,0.315668,0.005530,0.716667,0.069723,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.195000,0.000000,0.594076,0.012668,-0.191656,0.017580,0.000000,0.000000,0.000000,0.000000
risk_bounded_abstraction_failure_audit_v5,nominal_abstraction,deformable_object_packing,temporal_precondition_loss,10,0.523703,0.004800,0.277709,0.004403,0.237761,0.005531,0.733333,0.111045,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.195000,0.000000,0.313638,0.006262,0.109544,0.008869,0.000000,0.000000,0.000000,0.000000
risk_bounded_abstraction_failure_audit_v5,nominal_abstraction,deformable_object_packing,tool_affordance_misabstraction,10,0.365937,0.007463,0.412014,0.006782,0.330336,0.005929,0.783333,0.119778,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.195000,0.000000,0.583215,0.009417,-0.192772,0.013139,0.000000,0.000000,0.000000,0.000000
risk_bounded_abstraction_failure_audit_v5,nominal_abstraction,mobile_manipulation_with_occlusion,clearance_tolerance_collapse,10,0.356138,0.008131,0.444313,0.007568,0.322709,0.007181,0.666667,0.128839,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.195000,0.000000,0.631946,0.010295,-0.215814,0.014394,0.000000,0.000000,0.000000,0.000000
risk_bounded_abstraction_failure_audit_v5,nominal_abstraction,mobile_manipulation_with_occlusion,compliance_recovery_erasure,10,0.409333,0.006682,0.368150,0.005892,0.343312,0.007838,0.733333,0.072229,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.195000,0.000000,0.523757,0.008793,-0.133279,0.012489,0.000000,0.000000,0.000000,0.000000
risk_bounded_abstraction_failure_audit_v5,nominal_abstraction,mobile_manipulation_with_occlusion,deformable_constraint_erasure,10,0.382232,0.008890,0.384349,0.009575,0.378761,0.004767,0.716667,0.129298,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.195000,0.000000,0.563001,0.010603,-0.195298,0.014452,0.000000,0.000000,0.000000,0.000000
risk_bounded_abstraction_failure_audit_v5,nominal_abstraction,mobile_manipulation_with_occlusion,erased_contact_force,10,0.402331,0.010198,0.390941,0.009778,0.324156,0.005927,0.633333,0.144457,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.195000,0.000000,0.550050,0.012540,-0.139707,0.017302,0.000000,0.000000,0.000000,0.000000
risk_bounded_abstraction_failure_audit_v5,nominal_abstraction,mobile_manipulation_with_occlusion,friction_state_aliasing,10,0.476780,0.011330,0.327871,0.012269,0.278786,0.009176,0.700000,0.126985,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.195000,0.000000,0.430531,0.013781,0.003989,0.018977,0.000000,0.000000,0.000000,0.000000
risk_bounded_abstraction_failure_audit_v5,nominal_abstraction,mobile_manipulation_with_occlusion,hidden_support_relation,10,0.397119,0.010062,0.419593,0.008832,0.281840,0.003807,0.666667,0.168690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.195000,0.000000,0.551359,0.012446,-0.131070,0.017189,0.000000,0.000000,0.000000,0.000000
risk_bounded_abstraction_failure_audit_v5,nominal_abstraction,mobile_manipulation_with_occlusion,temporal_precondition_loss,10,0.566540,0.008766,0.261724,0.006510,0.206942,0.007441,0.600000,0.072229,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.195000,0.000000,0.262315,0.011046,0.183841,0.016123,0.000000,0.000000,0.000000,0.000000
risk_bounded_abstraction_failure_audit_v5,nominal_abstraction,mobile_manipulation_with_occlusion,tool_affordance_misabstraction,10,0.410170,0.008048,0.395145,0.007954,0.298604,0.005417,0.633333,0.126985,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.195000,0.000000,0.528326,0.009895,-0.115908,0.013663,0.000000,0.000000,0.000000,0.000000
risk_bounded_abstraction_failure_audit_v5,nominal_abstraction,tabletop_manipulation_with_support,clearance_tolerance_collapse,10,0.359225,0.011917,0.437301,0.012120,0.323783,0.004697,0.733333,0.121254,0.000000,0.000000,0.016667,0.032667,0.000000,0.000000,0.195000,0.000000,0.628614,0.014315,-0.209433,0.019550,0.000000,0.000000,0.000000,0.000000
risk_bounded_abstraction_failure_audit_v5,nominal_abstraction,tabletop_manipulation_with_support,compliance_recovery_erasure,10,0.407309,0.007579,0.361261,0.007054,0.352707,0.005279,0.650000,0.090450,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.195000,0.000000,0.528014,0.009450,-0.138072,0.013117,0.000000,0.000000,0.000000,0.000000
risk_bounded_abstraction_failure_audit_v5,nominal_abstraction,tabletop_manipulation_with_support,deformable_constraint_erasure,10,0.367861,0.006014,0.388033,0.007464,0.391820,0.005862,0.650000,0.090450,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.195000,0.000000,0.582548,0.007127,-0.221208,0.009736,0.000000,0.000000,0.000000,0.000000
risk_bounded_abstraction_failure_audit_v5,nominal_abstraction,tabletop_manipulation_with_support,erased_contact_force,10,0.389706,0.009882,0.397033,0.008223,0.330450,0.005294,0.716667,0.154377,0.000000,0.000000,0.016667,0.032667,0.000000,0.000000,0.195000,0.000000,0.566277,0.012422,-0.160397,0.017272,0.000000,0.000000,0.000000,0.000000
risk_bounded_abstraction_failure_audit_v5,nominal_abstraction,tabletop_manipulation_with_support,friction_state_aliasing,10,0.472522,0.006900,0.324627,0.006570,0.286074,0.005830,0.666667,0.048697,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.195000,0.000000,0.437041,0.008670,-0.003635,0.012085,0.000000,0.000000,0.000000,0.000000
risk_bounded_abstraction_failure_audit_v5,nominal_abstraction,tabletop_manipulation_with_support,hidden_support_relation,10,0.405626,0.007971,0.408577,0.009263,0.280287,0.005138,0.733333,0.147704,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.195000,0.000000,0.541127,0.009363,-0.115055,0.012693,0.000000,0.000000,0.000000,0.000000
risk_bounded_abstraction_failure_audit_v5,nominal_abstraction,tabletop_manipulation_with_support,temporal_precondition_loss,10,0.559689,0.006354,0.261708,0.004323,0.213385,0.006342,0.600000,0.162970,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.195000,0.000000,0.270276,0.008388,0.172361,0.012042,0.000000,0.000000,0.016667,0.032667
risk_bounded_abstraction_failure_audit_v5,nominal_abstraction,tabletop_manipulation_with_support,tool_affordance_misabstraction,10,0.412476,0.005678,0.392065,0.003623,0.294689,0.005507,0.650000,0.141556,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.195000,0.000000,0.524994,0.007585,-0.108998,0.010795,0.000000,0.000000,0.000000,0.000000
risk_bounded_abstraction_failure_audit_v5,nominal_abstraction,tool_use_with_hidden_leverage,clearance_tolerance_collapse,10,0.337996,0.012122,0.438801,0.012324,0.340356,0.007536,0.816667,0.058638,0.016667,0.032667,0.033333,0.043556,0.000000,0.000000,0.199223,0.008278,0.655108,0.018576,-0.245238,0.019753,0.016667,0.032667,0.016667,0.032667
risk_bounded_abstraction_failure_audit_v5,nominal_abstraction,tool_use_with_hidden_leverage,compliance_recovery_erasure,10,0.373989,0.009548,0.375565,0.009227,0.371353,0.006206,0.716667,0.154377,0.000000,0.000000,0.016667,0.032667,0.000000,0.000000,0.195000,0.000000,0.571708,0.011776,-0.193113,0.016276,0.000000,0.000000,0.000000,0.000000
risk_bounded_abstraction_failure_audit_v5,nominal_abstraction,tool_use_with_hidden_leverage,deformable_constraint_erasure,10,0.345036,0.012510,0.392393,0.011688,0.404977,0.010695,0.633333,0.174222,0.016667,0.032667,0.033333,0.043556,0.000000,0.000000,0.199223,0.008278,0.609978,0.021153,-0.257810,0.022654,0.016667,0.032667,0.016667,0.032667
risk_bounded_abstraction_failure_audit_v5,nominal_abstraction,tool_use_with_hidden_leverage,erased_contact_force,10,0.362314,0.007381,0.402779,0.008965,0.352910,0.005678,0.783333,0.119778,0.000000,0.000000,0.016667,0.032667,0.000000,0.000000,0.195000,0.000000,0.603662,0.008629,-0.207293,0.011690,0.000000,0.000000,0.000000,0.000000
risk_bounded_abstraction_failure_audit_v5,nominal_abstraction,tool_use_with_hidden_leverage,friction_state_aliasing,10,0.445040,0.008376,0.334990,0.006279,0.301297,0.006445,0.733333,0.111045,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.195000,0.000000,0.473193,0.010839,-0.048088,0.015247,0.000000,0.000000,0.000000,0.000000
risk_bounded_abstraction_failure_audit_v5,nominal_abstraction,tool_use_with_hidden_leverage,hidden_support_relation,10,0.364949,0.006577,0.427301,0.007077,0.304123,0.004281,0.716667,0.146495,0.000000,0.000000,0.016667,0.032667,0.000000,0.000000,0.195000,0.000000,0.594488,0.007909,-0.183754,0.010825,0.000000,0.000000,0.000000,0.000000
risk_bounded_abstraction_failure_audit_v5,nominal_abstraction,tool_use_with_hidden_leverage,temporal_precondition_loss,10,0.531841,0.005505,0.272248,0.003563,0.228936,0.006106,0.716667,0.119778,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.195000,0.000000,0.306637,0.007444,0.127203,0.010647,0.000000,0.000000,0.000000,0.000000
risk_bounded_abstraction_failure_audit_v5,nominal_abstraction,tool_use_with_hidden_leverage,tool_affordance_misabstraction,10,0.385918,0.007637,0.394529,0.006958,0.321009,0.006379,0.700000,0.126985,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.195000,0.000000,0.562107,0.009666,-0.155935,0.013506,0.000000,0.000000,0.000000,0.000000
risk_bounded_abstraction_failure_audit_v5,object_affordance_transfer,articulated_fixture_assembly,clearance_tolerance_collapse,10,0.235363,0.016347,0.526694,0.017404,0.373170,0.010386,0.566667,0.130667,0.033333,0.043556,0.116667,0.069723,0.000000,0.000000,0.204103,0.011895,0.750738,0.027489,-0.424525,0.027084,0.033333,0.043556,0.033333,0.043556
risk_bounded_abstraction_failure_audit_v5,object_affordance_transfer,articulated_fixture_assembly,compliance_recovery_erasure,10,0.292495,0.022564,0.434417,0.022222,0.406874,0.014519,0.600000,0.053344,0.050000,0.049899,0.100000,0.072229,0.000000,0.000000,0.208655,0.013627,0.636990,0.037063,-0.340051,0.039780,0.050000,0.049899,0.050000,0.049899
risk_bounded_abstraction_failure_audit_v5,object_affordance_transfer,articulated_fixture_assembly,deformable_constraint_erasure,10,0.263100,0.018964,0.454590,0.019850,0.434036,0.015218,0.633333,0.094927,0.066667,0.053344,0.116667,0.085045,0.000000,0.000000,0.213207,0.014568,0.673218,0.034560,-0.402615,0.034419,0.066667,0.053344,0.066667,0.053344
risk_bounded_abstraction_failure_audit_v5,object_affordance_transfer,articulated_fixture_assembly,erased_contact_force,10,0.286111,0.017668,0.463250,0.018823,0.379497,0.011706,0.650000,0.141556,0.050000,0.049899,0.066667,0.053344,0.000000,0.000000,0.202475,0.007460,0.661664,0.030283,-0.340851,0.032228,0.050000,0.049899,0.033333,0.043556
risk_bounded_abstraction_failure_audit_v5,object_affordance_transfer,articulated_fixture_assembly,friction_state_aliasing,10,0.350843,0.013523,0.414462,0.010582,0.337134,0.008772,0.533333,0.167278,0.000000,0.000000,0.033333,0.043556,0.000000,0.000000,0.195000,0.000000,0.562482,0.017260,-0.214181,0.024146,0.000000,0.000000,0.000000,0.000000
risk_bounded_abstraction_failure_audit_v5,object_affordance_transfer,articulated_fixture_assembly,hidden_support_relation,10,0.270867,0.016719,0.501215,0.014252,0.341666,0.013450,0.733333,0.121254,0.033333,0.043556,0.083333,0.054444,0.000000,0.000000,0.199983,0.006512,0.678776,0.027824,-0.349830,0.031875,0.033333,0.043556,0.033333,0.043556
risk_bounded_abstraction_failure_audit_v5,object_affordance_transfer,articulated_fixture_assembly,temporal_precondition_loss,10,0.437515,0.011213,0.350874,0.009179,0.266344,0.006370,0.450000,0.119778,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.195000,0.000000,0.396370,0.014154,-0.039659,0.019714,0.000000,0.000000,0.000000,0.000000
risk_bounded_abstraction_failure_audit_v5,object_affordance_transfer,articulated_fixture_assembly,tool_affordance_misabstraction,10,0.286970,0.014571,0.474678,0.010860,0.356901,0.013356,0.600000,0.087111,0.033333,0.043556,0.150000,0.102726,0.000000,0.000000,0.199983,0.006512,0.651726,0.024502,-0.329304,0.028287,0.033333,0.043556,0.033333,0.043556
risk_bounded_abstraction_failure_audit_v5,object_affordance_transfer,container_insertion_clearance,clearance_tolerance_collapse,10,0.269533,0.020190,0.497822,0.020166,0.362302,0.011657,0.650000,0.141556,0.050000,0.049899,0.083333,0.054444,0.000000,0.000000,0.209415,0.014386,0.699530,0.033682,-0.368016,0.033488,0.050000,0.049899,0.050000,0.049899
risk_bounded_abstraction_failure_audit_v5,object_affordance_transfer,container_insertion_clearance,compliance_recovery_erasure,10,0.297123,0.016337,0.435720,0.013923,0.399893,0.016794,0.616667,0.085045,0.050000,0.049899,0.100000,0.072229,0.000000,0.000000,0.209415,0.014386,0.624837,0.029457,-0.331471,0.030506,0.050000,0.049899,0.050000,0.049899
risk_bounded_abstraction_failure_audit_v5,object_affordance_transfer,container_insertion_clearance,deformable_constraint_erasure,10,0.270327,0.025403,0.458762,0.022572,0.420271,0.017998,0.633333,0.144457,0.066667,0.053344,0.116667,0.085045,0.000000,0.000000,0.209593,0.012617,0.656821,0.042055,-0.386380,0.046765,0.066667,0.053344,0.033333,0.043556
risk_bounded_abstraction_failure_audit_v5,object_affordance_transfer,container_insertion_clearance,erased_contact_force,10,0.284054,0.011179,0.470352,0.012545,0.381067,0.005493,0.666667,0.119282,0.016667,0.032667,0.116667,0.085045,0.000000,0.000000,0.197492,0.004884,0.663899,0.017694,-0.346065,0.019206,0.016667,0.032667,0.000000,0.000000
risk_bounded_abstraction_failure_audit_v5,object_affordance_transfer,container_insertion_clearance,friction_state_aliasing,10,0.360074,0.014228,0.410748,0.014373,0.324156,0.013284,0.666667,0.137735,0.033333,0.043556,0.033333,0.043556,0.000000,0.000000,0.201013,0.007857,0.538465,0.024095,-0.195977,0.026591,0.033333,0.043556,0.033333,0.043556
risk_bounded_abstraction_failure_audit_v5,object_affordance_transfer,container_insertion_clearance,hidden_support_relation,10,0.286087,0.018055,0.494317,0.019211,0.330819,0.011221,0.500000,0.119282,0.033333,0.043556,0.116667,0.085045,0.000000,0.000000,0.199983,0.006512,0.652443,0.028865,-0.322800,0.031998,0.033333,0.043556,0.033333,0.043556
risk_bounded_abstraction_failure_audit_v5,object_affordance_transfer,container_insertion_clearance,temporal_precondition_loss,10,0.445089,0.007781,0.346773,0.005163,0.263281,0.007324,0.483333,0.132916,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.195000,0.000000,0.380786,0.010335,-0.027502,0.014680,0.000000,0.000000,0.000000,0.000000
risk_bounded_abstraction_failure_audit_v5,object_affordance_transfer,container_insertion_clearance,tool_affordance_misabstraction,10,0.292587,0.013855,0.471582,0.016068,0.352050,0.011548,0.666667,0.119282,0.050000,0.049899,0.100000,0.072229,0.000000,0.000000,0.202475,0.007460,0.635859,0.024906,-0.319446,0.025755,0.050000,0.049899,0.050000,0.049899
risk_bounded_abstraction_failure_audit_v5,object_affordance_transfer,deformable_object_packing,clearance_tolerance_collapse,10,0.246339,0.032901,0.499539,0.038763,0.376647,0.022130,0.666667,0.153992,0.083333,0.087789,0.200000,0.094927,0.000000,0.000000,0.217588,0.023823,0.727757,0.061408,-0.405966,0.060896,0.083333,0.087789,0.083333,0.087789
risk_bounded_abstraction_failure_audit_v5,object_affordance_transfer,deformable_object_packing,compliance_recovery_erasure,10,0.284968,0.022576,0.434868,0.022706,0.408349,0.021860,0.483333,0.141556,0.066667,0.072229,0.150000,0.102726,0.000000,0.000000,0.213022,0.019486,0.643791,0.042391,-0.350736,0.042144,0.066667,0.072229,0.066667,0.072229
risk_bounded_abstraction_failure_audit_v5,object_affordance_transfer,deformable_object_packing,deformable_constraint_erasure,10,0.259452,0.030365,0.452455,0.031904,0.432924,0.028315,0.650000,0.090450,0.083333,0.087789,0.183333,0.132916,0.000000,0.000000,0.217507,0.023724,0.675075,0.058670,-0.406030,0.058963,0.083333,0.087789,0.083333,0.087789
risk_bounded_abstraction_failure_audit_v5,object_affordance_transfer,deformable_object_packing,erased_contact_force,10,0.269098,0.026576,0.461616,0.028212,0.400060,0.022350,0.566667,0.087111,0.066667,0.087111,0.150000,0.102726,0.000000,0.000000,0.209035,0.019278,0.682991,0.050522,-0.374477,0.050801,0.066667,0.087111,0.033333,0.065333
risk_bounded_abstraction_failure_audit_v5,object_affordance_transfer,deformable_object_packing,friction_state_aliasing,10,0.344839,0.016442,0.413028,0.016937,0.341122,0.012937,0.616667,0.085045,0.033333,0.065333,0.066667,0.087111,0.000000,0.000000,0.201013,0.011786,0.566881,0.030738,-0.224751,0.030292,0.033333,0.065333,0.033333,0.065333
risk_bounded_abstraction_failure_audit_v5,object_affordance_transfer,deformable_object_packing,hidden_support_relation,10,0.275924,0.021442,0.492163,0.019081,0.342967,0.020168,0.683333,0.149697,0.050000,0.069723,0.100000,0.087111,0.000000,0.000000,0.202475,0.010424,0.671496,0.040423,-0.341507,0.041746,0.050000,0.069723,0.016667,0.032667
risk_bounded_abstraction_failure_audit_v5,object_affordance_transfer,deformable_object_packing,temporal_precondition_loss,10,0.428840,0.010683,0.353089,0.008272,0.275258,0.005534,0.633333,0.187340,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.195000,0.000000,0.409747,0.013548,-0.056038,0.018893,0.000000,0.000000,0.000000,0.000000
risk_bounded_abstraction_failure_audit_v5,object_affordance_transfer,deformable_object_packing,tool_affordance_misabstraction,10,0.286007,0.025010,0.464536,0.027151,0.361437,0.022881,0.700000,0.106689,0.066667,0.087111,0.150000,0.102726,0.000000,0.000000,0.207042,0.016024,0.648874,0.048611,-0.330615,0.050115,0.066667,0.087111,0.066667,0.087111
risk_bounded_abstraction_failure_audit_v5,object_affordance_transfer,mobile_manipulation_with_occlusion,clearance_tolerance_collapse,10,0.272553,0.017038,0.506444,0.016007,0.356327,0.012804,0.550000,0.119778,0.033333,0.043556,0.100000,0.053344,0.000000,0.000000,0.203837,0.011547,0.707685,0.029374,-0.363351,0.029623,0.033333,0.043556,0.033333,0.043556
risk_bounded_abstraction_failure_audit_v5,object_affordance_transfer,mobile_manipulation_with_occlusion,compliance_recovery_erasure,10,0.313822,0.015707,0.435234,0.014678,0.386559,0.015155,0.516667,0.090450,0.033333,0.043556,0.066667,0.053344,0.000000,0.000000,0.203837,0.011547,0.615924,0.027705,-0.302547,0.029145,0.033333,0.043556,0.033333,0.043556
risk_bounded_abstraction_failure_audit_v5,object_affordance_transfer,mobile_manipulation_with_occlusion,deformable_constraint_erasure,10,0.287100,0.016660,0.457605,0.017123,0.410488,0.013204,0.716667,0.119778,0.033333,0.043556,0.083333,0.054444,0.000000,0.000000,0.203837,0.011547,0.652596,0.028553,-0.359474,0.030858,0.033333,0.043556,0.033333,0.043556
