method,split,seed,task,failure_family,episodes,failure_correct_count,actionable_count,mechanics_retained_count,nonactionable_count,false_alarm_count,success_count,mechanical_violation_count,damage_count,replan_attempt_count,replan_success_count,cost_sum,regret_sum,refinement_info_sum,refinement_count,abstraction_failure_accuracy,mechanics_retention_recall,false_refinement_alarm_rate,calibration_error,predicate_refinement_informativeness,task_success,mechanical_violation_rate,damage_unsafe_rate,recovery_replan_success,planning_cost,planning_regret_to_oracle
language_symbolic_planner,nominal_abstraction,2,deformable_object_packing,tool_affordance_misabstraction,84,8,84,1,0,0,24,36,32,1,0,4.305000,25.252184,0.000000,0,0.095238,0.011905,0.000000,0.470238,0.000000,0.285714,0.428571,0.380952,0.000000,0.051250,0.300621
language_symbolic_planner,nominal_abstraction,2,mobile_manipulation_with_occlusion,erased_contact_force,84,15,84,0,0,0,43,30,20,0,0,4.200000,24.058396,0.000000,0,0.178571,0.000000,0.000000,0.283364,0.000000,0.511905,0.357143,0.238095,0.000000,0.050000,0.286409
language_symbolic_planner,nominal_abstraction,2,mobile_manipulation_with_occlusion,hidden_support_relation,84,7,84,1,0,0,39,32,23,1,0,4.305000,23.329327,0.000000,0,0.083333,0.011905,0.000000,0.331139,0.000000,0.464286,0.380952,0.273810,0.000000,0.051250,0.277730
language_symbolic_planner,nominal_abstraction,2,mobile_manipulation_with_occlusion,clearance_tolerance_collapse,84,9,84,1,0,0,37,35,30,1,1,4.305000,28.837921,0.000000,0,0.107143,0.011905,0.000000,0.353034,0.000000,0.440476,0.416667,0.357143,1.000000,0.051250,0.343309
language_symbolic_planner,nominal_abstraction,2,mobile_manipulation_with_occlusion,friction_state_aliasing,84,9,84,0,0,0,43,27,18,0,0,4.200000,15.669853,0.000000,0,0.107143,0.000000,0.000000,0.311590,0.000000,0.511905,0.321429,0.214286,0.000000,0.050000,0.186546
language_symbolic_planner,nominal_abstraction,2,mobile_manipulation_with_occlusion,deformable_constraint_erasure,84,10,84,1,0,0,39,30,20,1,1,4.305000,25.459493,0.000000,0,0.119048,0.011905,0.000000,0.347199,0.000000,0.464286,0.357143,0.238095,1.000000,0.051250,0.303089
language_symbolic_planner,nominal_abstraction,2,mobile_manipulation_with_occlusion,temporal_precondition_loss,84,5,0,0,84,0,56,20,16,0,0,4.200000,6.757840,0.000000,0,0.059524,0.000000,0.000000,0.195145,0.000000,0.666667,0.238095,0.190476,0.000000,0.050000,0.080450
language_symbolic_planner,nominal_abstraction,2,mobile_manipulation_with_occlusion,tool_affordance_misabstraction,84,9,84,0,0,0,35,35,25,0,0,4.200000,22.049660,0.000000,0,0.107143,0.000000,0.000000,0.346942,0.000000,0.416667,0.416667,0.297619,0.000000,0.050000,0.262496
language_symbolic_planner,nominal_abstraction,3,tabletop_manipulation_with_support,erased_contact_force,84,17,84,0,0,0,34,34,27,0,0,4.200000,24.597551,0.000000,0,0.202381,0.000000,0.000000,0.392268,0.000000,0.404762,0.404762,0.321429,0.000000,0.050000,0.292828
language_symbolic_planner,nominal_abstraction,3,tabletop_manipulation_with_support,hidden_support_relation,84,15,84,0,0,0,33,32,23,0,0,4.200000,23.826246,0.000000,0,0.178571,0.000000,0.000000,0.385752,0.000000,0.392857,0.380952,0.273810,0.000000,0.050000,0.283646
language_symbolic_planner,nominal_abstraction,3,tabletop_manipulation_with_support,clearance_tolerance_collapse,84,17,84,0,0,0,30,35,23,0,0,4.200000,29.476436,0.000000,0,0.202381,0.000000,0.000000,0.436117,0.000000,0.357143,0.416667,0.273810,0.000000,0.050000,0.350910
language_symbolic_planner,nominal_abstraction,3,tabletop_manipulation_with_support,friction_state_aliasing,84,8,84,0,0,0,62,33,25,0,0,4.200000,16.281825,0.000000,0,0.095238,0.000000,0.000000,0.152278,0.000000,0.738095,0.392857,0.297619,0.000000,0.050000,0.193831
language_symbolic_planner,nominal_abstraction,3,tabletop_manipulation_with_support,deformable_constraint_erasure,84,8,84,0,0,0,31,34,43,0,0,4.200000,25.856887,0.000000,0,0.095238,0.000000,0.000000,0.401956,0.000000,0.369048,0.404762,0.511905,0.000000,0.050000,0.307820
language_symbolic_planner,nominal_abstraction,3,tabletop_manipulation_with_support,temporal_precondition_loss,84,6,0,0,84,0,54,16,21,0,0,4.200000,7.062705,0.000000,0,0.071429,0.000000,0.000000,0.249439,0.000000,0.642857,0.190476,0.250000,0.000000,0.050000,0.084080
language_symbolic_planner,nominal_abstraction,3,tabletop_manipulation_with_support,tool_affordance_misabstraction,84,12,84,0,0,0,38,31,21,0,0,4.200000,22.588802,0.000000,0,0.142857,0.000000,0.000000,0.392428,0.000000,0.452381,0.369048,0.250000,0.000000,0.050000,0.268914
language_symbolic_planner,nominal_abstraction,3,tool_use_with_hidden_leverage,erased_contact_force,84,12,84,0,0,0,37,35,22,0,0,4.200000,26.350710,0.000000,0,0.142857,0.000000,0.000000,0.352142,0.000000,0.440476,0.416667,0.261905,0.000000,0.050000,0.313699
language_symbolic_planner,nominal_abstraction,3,tool_use_with_hidden_leverage,hidden_support_relation,84,9,84,0,0,0,34,34,28,0,0,4.200000,25.929061,0.000000,0,0.107143,0.000000,0.000000,0.378344,0.000000,0.404762,0.404762,0.333333,0.000000,0.050000,0.308679
language_symbolic_planner,nominal_abstraction,3,tool_use_with_hidden_leverage,clearance_tolerance_collapse,84,11,84,1,0,0,25,34,35,1,0,4.305000,32.114942,0.000000,0,0.130952,0.011905,0.000000,0.477774,0.000000,0.297619,0.404762,0.416667,0.000000,0.051250,0.382321
language_symbolic_planner,nominal_abstraction,3,tool_use_with_hidden_leverage,friction_state_aliasing,84,10,84,0,0,0,41,27,25,0,0,4.200000,18.757589,0.000000,0,0.119048,0.000000,0.000000,0.383021,0.000000,0.488095,0.321429,0.297619,0.000000,0.050000,0.223305
language_symbolic_planner,nominal_abstraction,3,tool_use_with_hidden_leverage,deformable_constraint_erasure,84,12,84,2,0,0,39,24,30,2,1,4.410000,27.229823,0.000000,0,0.142857,0.023810,0.000000,0.299693,0.000000,0.464286,0.285714,0.357143,0.500000,0.052500,0.324165
language_symbolic_planner,nominal_abstraction,3,tool_use_with_hidden_leverage,temporal_precondition_loss,84,2,0,0,84,0,41,23,20,0,0,4.200000,8.507598,0.000000,0,0.023810,0.000000,0.000000,0.379137,0.000000,0.488095,0.273810,0.238095,0.000000,0.050000,0.101281
language_symbolic_planner,nominal_abstraction,3,tool_use_with_hidden_leverage,tool_affordance_misabstraction,84,12,84,0,0,0,36,28,20,0,0,4.200000,24.707566,0.000000,0,0.142857,0.000000,0.000000,0.352235,0.000000,0.428571,0.333333,0.238095,0.000000,0.050000,0.294138
language_symbolic_planner,nominal_abstraction,3,container_insertion_clearance,erased_contact_force,84,15,84,0,0,0,38,33,32,0,0,4.200000,25.483893,0.000000,0,0.178571,0.000000,0.000000,0.365128,0.000000,0.452381,0.392857,0.380952,0.000000,0.050000,0.303380
language_symbolic_planner,nominal_abstraction,3,container_insertion_clearance,hidden_support_relation,84,18,84,0,0,0,40,34,24,0,0,4.200000,24.141287,0.000000,0,0.214286,0.000000,0.000000,0.308676,0.000000,0.476190,0.404762,0.285714,0.000000,0.050000,0.287396
language_symbolic_planner,nominal_abstraction,3,container_insertion_clearance,clearance_tolerance_collapse,84,16,84,0,0,0,28,33,33,0,0,4.200000,29.517861,0.000000,0,0.190476,0.000000,0.000000,0.441516,0.000000,0.333333,0.392857,0.392857,0.000000,0.050000,0.351403
language_symbolic_planner,nominal_abstraction,3,container_insertion_clearance,friction_state_aliasing,84,11,84,0,0,0,49,24,24,0,0,4.200000,16.531071,0.000000,0,0.130952,0.000000,0.000000,0.319631,0.000000,0.583333,0.285714,0.285714,0.000000,0.050000,0.196798
language_symbolic_planner,nominal_abstraction,3,container_insertion_clearance,deformable_constraint_erasure,84,14,84,0,0,0,34,36,32,0,0,4.200000,26.578336,0.000000,0,0.166667,0.000000,0.000000,0.358729,0.000000,0.404762,0.428571,0.380952,0.000000,0.050000,0.316409
language_symbolic_planner,nominal_abstraction,3,container_insertion_clearance,temporal_precondition_loss,84,10,0,0,84,0,44,20,17,0,0,4.200000,7.599372,0.000000,0,0.119048,0.000000,0.000000,0.333751,0.000000,0.523810,0.238095,0.202381,0.000000,0.050000,0.090469
language_symbolic_planner,nominal_abstraction,3,container_insertion_clearance,tool_affordance_misabstraction,84,10,84,0,0,0,34,30,19,0,0,4.200000,23.289238,0.000000,0,0.119048,0.000000,0.000000,0.361532,0.000000,0.404762,0.357143,0.226190,0.000000,0.050000,0.277253
language_symbolic_planner,nominal_abstraction,3,deformable_object_packing,erased_contact_force,84,13,84,1,0,0,30,28,26,1,0,4.305000,27.288412,0.000000,0,0.154762,0.011905,0.000000,0.387105,0.000000,0.357143,0.333333,0.309524,0.000000,0.051250,0.324862
language_symbolic_planner,nominal_abstraction,3,deformable_object_packing,hidden_support_relation,84,11,84,0,0,0,33,31,30,0,0,4.200000,26.690668,0.000000,0,0.130952,0.000000,0.000000,0.325305,0.000000,0.392857,0.369048,0.357143,0.000000,0.050000,0.317746
language_symbolic_planner,nominal_abstraction,3,deformable_object_packing,clearance_tolerance_collapse,84,21,84,1,0,0,30,38,31,1,1,4.305000,32.068794,0.000000,0,0.250000,0.011905,0.000000,0.395209,0.000000,0.357143,0.452381,0.369048,1.000000,0.051250,0.381771
language_symbolic_planner,nominal_abstraction,3,deformable_object_packing,friction_state_aliasing,84,8,84,0,0,0,42,25,28,0,0,4.200000,18.629158,0.000000,0,0.095238,0.000000,0.000000,0.308230,0.000000,0.500000,0.297619,0.333333,0.000000,0.050000,0.221776
language_symbolic_planner,nominal_abstraction,3,deformable_object_packing,deformable_constraint_erasure,84,9,84,0,0,0,29,31,31,0,0,4.200000,28.285644,0.000000,0,0.107143,0.000000,0.000000,0.386144,0.000000,0.345238,0.369048,0.369048,0.000000,0.050000,0.336734
language_symbolic_planner,nominal_abstraction,3,deformable_object_packing,temporal_precondition_loss,84,9,0,0,84,0,49,20,17,0,0,4.200000,8.524542,0.000000,0,0.107143,0.000000,0.000000,0.301309,0.000000,0.583333,0.238095,0.202381,0.000000,0.050000,0.101483
language_symbolic_planner,nominal_abstraction,3,deformable_object_packing,tool_affordance_misabstraction,84,18,84,0,0,0,37,34,24,0,0,4.200000,25.291799,0.000000,0,0.214286,0.000000,0.000000,0.335278,0.000000,0.440476,0.404762,0.285714,0.000000,0.050000,0.301093
language_symbolic_planner,nominal_abstraction,3,mobile_manipulation_with_occlusion,erased_contact_force,84,12,84,0,0,0,44,35,19,0,0,4.200000,24.234781,0.000000,0,0.142857,0.000000,0.000000,0.285838,0.000000,0.523810,0.416667,0.226190,0.000000,0.050000,0.288509
language_symbolic_planner,nominal_abstraction,3,mobile_manipulation_with_occlusion,hidden_support_relation,84,8,84,0,0,0,34,34,24,0,0,4.200000,23.020381,0.000000,0,0.095238,0.000000,0.000000,0.394142,0.000000,0.404762,0.404762,0.285714,0.000000,0.050000,0.274052
language_symbolic_planner,nominal_abstraction,3,mobile_manipulation_with_occlusion,clearance_tolerance_collapse,84,10,84,1,0,0,32,36,27,1,1,4.305000,29.059101,0.000000,0,0.119048,0.011905,0.000000,0.360309,0.000000,0.380952,0.428571,0.321429,1.000000,0.051250,0.345942
language_symbolic_planner,nominal_abstraction,3,mobile_manipulation_with_occlusion,friction_state_aliasing,84,6,84,1,0,0,45,36,27,1,0,4.305000,15.954583,0.000000,0,0.071429,0.011905,0.000000,0.244321,0.000000,0.535714,0.428571,0.321429,0.000000,0.051250,0.189936
language_symbolic_planner,nominal_abstraction,3,mobile_manipulation_with_occlusion,deformable_constraint_erasure,84,8,84,0,0,0,32,27,25,0,0,4.200000,25.599670,0.000000,0,0.095238,0.000000,0.000000,0.368633,0.000000,0.380952,0.321429,0.297619,0.000000,0.050000,0.304758
language_symbolic_planner,nominal_abstraction,3,mobile_manipulation_with_occlusion,temporal_precondition_loss,84,6,0,0,84,0,48,14,18,0,0,4.200000,7.056253,0.000000,0,0.071429,0.000000,0.000000,0.275518,0.000000,0.571429,0.166667,0.214286,0.000000,0.050000,0.084003
language_symbolic_planner,nominal_abstraction,3,mobile_manipulation_with_occlusion,tool_affordance_misabstraction,84,11,84,1,0,0,45,36,20,1,1,4.305000,21.473769,0.000000,0,0.130952,0.011905,0.000000,0.325233,0.000000,0.535714,0.428571,0.238095,1.000000,0.051250,0.255640
language_symbolic_planner,nominal_abstraction,4,tabletop_manipulation_with_support,erased_contact_force,84,16,84,0,0,0,41,27,21,0,0,4.200000,24.995147,0.000000,0,0.190476,0.000000,0.000000,0.347472,0.000000,0.488095,0.321429,0.250000,0.000000,0.050000,0.297561
language_symbolic_planner,nominal_abstraction,4,tabletop_manipulation_with_support,hidden_support_relation,84,13,84,0,0,0,41,31,22,0,0,4.200000,23.704258,0.000000,0,0.154762,0.000000,0.000000,0.295813,0.000000,0.488095,0.369048,0.261905,0.000000,0.050000,0.282194
language_symbolic_planner,nominal_abstraction,4,tabletop_manipulation_with_support,clearance_tolerance_collapse,84,16,84,0,0,0,32,32,25,0,0,4.200000,29.300042,0.000000,0,0.190476,0.000000,0.000000,0.390580,0.000000,0.380952,0.380952,0.297619,0.000000,0.050000,0.348810
language_symbolic_planner,nominal_abstraction,4,tabletop_manipulation_with_support,friction_state_aliasing,84,8,84,0,0,0,34,30,16,0,0,4.200000,16.338936,0.000000,0,0.095238,0.000000,0.000000,0.456782,0.000000,0.404762,0.357143,0.190476,0.000000,0.050000,0.194511
language_symbolic_planner,nominal_abstraction,4,tabletop_manipulation_with_support,deformable_constraint_erasure,84,14,84,0,0,0,39,38,37,0,0,4.200000,25.571447,0.000000,0,0.166667,0.000000,0.000000,0.307912,0.000000,0.464286,0.452381,0.440476,0.000000,0.050000,0.304422
language_symbolic_planner,nominal_abstraction,4,tabletop_manipulation_with_support,temporal_precondition_loss,84,9,0,0,84,1,43,26,12,1,0,4.305000,7.119012,0.000000,0,0.107143,0.000000,0.011905,0.342021,0.000000,0.511905,0.309524,0.142857,0.000000,0.051250,0.084750
language_symbolic_planner,nominal_abstraction,4,tabletop_manipulation_with_support,tool_affordance_misabstraction,84,10,84,0,0,0,37,34,28,0,0,4.200000,22.302167,0.000000,0,0.119048,0.000000,0.000000,0.382614,0.000000,0.440476,0.404762,0.333333,0.000000,0.050000,0.265502
language_symbolic_planner,nominal_abstraction,4,tool_use_with_hidden_leverage,erased_contact_force,84,11,84,0,0,0,34,39,26,0,0,4.200000,26.853207,0.000000,0,0.130952,0.000000,0.000000,0.422814,0.000000,0.404762,0.464286,0.309524,0.000000,0.050000,0.319681
language_symbolic_planner,nominal_abstraction,4,tool_use_with_hidden_leverage,hidden_support_relation,84,20,84,0,0,0,38,35,24,0,0,4.200000,25.957199,0.000000,0,0.238095,0.000000,0.000000,0.336059,0.000000,0.452381,0.416667,0.285714,0.000000,0.050000,0.309014
language_symbolic_planner,nominal_abstraction,4,tool_use_with_hidden_leverage,clearance_tolerance_collapse,84,12,84,0,0,0,31,36,36,0,0,4.200000,32.252127,0.000000,0,0.142857,0.000000,0.000000,0.416301,0.000000,0.369048,0.428571,0.428571,0.000000,0.050000,0.383954
language_symbolic_planner,nominal_abstraction,4,tool_use_with_hidden_leverage,friction_state_aliasing,84,9,84,0,0,0,36,22,23,0,0,4.200000,19.110348,0.000000,0,0.107143,0.000000,0.000000,0.368217,0.000000,0.428571,0.261905,0.273810,0.000000,0.050000,0.227504
language_symbolic_planner,nominal_abstraction,4,tool_use_with_hidden_leverage,deformable_constraint_erasure,84,9,84,0,0,0,30,21,41,0,0,4.200000,27.634706,0.000000,0,0.107143,0.000000,0.000000,0.427413,0.000000,0.357143,0.250000,0.488095,0.000000,0.050000,0.328985
language_symbolic_planner,nominal_abstraction,4,tool_use_with_hidden_leverage,temporal_precondition_loss,84,9,0,0,84,0,49,22,15,0,0,4.200000,8.557789,0.000000,0,0.107143,0.000000,0.000000,0.269623,0.000000,0.583333,0.261905,0.178571,0.000000,0.050000,0.101878
language_symbolic_planner,nominal_abstraction,4,tool_use_with_hidden_leverage,tool_affordance_misabstraction,84,12,84,1,0,0,34,31,24,1,1,4.305000,24.910254,0.000000,0,0.142857,0.011905,0.000000,0.397730,0.000000,0.404762,0.369048,0.285714,1.000000,0.051250,0.296551
language_symbolic_planner,nominal_abstraction,4,container_insertion_clearance,erased_contact_force,84,12,84,0,0,0,34,32,26,0,0,4.200000,25.521548,0.000000,0,0.142857,0.000000,0.000000,0.409660,0.000000,0.404762,0.380952,0.309524,0.000000,0.050000,0.303828
language_symbolic_planner,nominal_abstraction,4,container_insertion_clearance,hidden_support_relation,84,13,84,0,0,0,39,41,19,0,0,4.200000,24.293736,0.000000,0,0.154762,0.000000,0.000000,0.385687,0.000000,0.464286,0.488095,0.226190,0.000000,0.050000,0.289211
language_symbolic_planner,nominal_abstraction,4,container_insertion_clearance,clearance_tolerance_collapse,84,14,84,0,0,0,26,33,21,0,0,4.200000,29.765724,0.000000,0,0.166667,0.000000,0.000000,0.451066,0.000000,0.309524,0.392857,0.250000,0.000000,0.050000,0.354354
language_symbolic_planner,nominal_abstraction,4,container_insertion_clearance,friction_state_aliasing,84,11,84,0,0,0,41,27,30,0,0,4.200000,16.876434,0.000000,0,0.130952,0.000000,0.000000,0.353872,0.000000,0.488095,0.321429,0.357143,0.000000,0.050000,0.200910
language_symbolic_planner,nominal_abstraction,4,container_insertion_clearance,deformable_constraint_erasure,84,16,84,1,0,0,35,31,38,1,0,4.305000,26.426945,0.000000,0,0.190476,0.011905,0.000000,0.340327,0.000000,0.416667,0.369048,0.452381,0.000000,0.051250,0.314606
language_symbolic_planner,nominal_abstraction,4,container_insertion_clearance,temporal_precondition_loss,84,9,0,0,84,0,50,27,14,0,0,4.200000,7.665353,0.000000,0,0.107143,0.000000,0.000000,0.303139,0.000000,0.595238,0.321429,0.166667,0.000000,0.050000,0.091254
language_symbolic_planner,nominal_abstraction,4,container_insertion_clearance,tool_affordance_misabstraction,84,21,84,1,0,0,37,36,22,1,1,4.305000,23.186751,0.000000,0,0.250000,0.011905,0.000000,0.353315,0.000000,0.440476,0.428571,0.261905,1.000000,0.051250,0.276033
language_symbolic_planner,nominal_abstraction,4,deformable_object_packing,erased_contact_force,84,16,84,0,0,0,39,38,32,0,0,4.200000,27.238249,0.000000,0,0.190476,0.000000,0.000000,0.339632,0.000000,0.464286,0.452381,0.380952,0.000000,0.050000,0.324265
language_symbolic_planner,nominal_abstraction,4,deformable_object_packing,hidden_support_relation,84,8,84,0,0,0,35,35,27,0,0,4.200000,26.919469,0.000000,0,0.095238,0.000000,0.000000,0.328867,0.000000,0.416667,0.416667,0.321429,0.000000,0.050000,0.320470
language_symbolic_planner,nominal_abstraction,4,deformable_object_packing,clearance_tolerance_collapse,84,10,84,1,0,0,29,40,29,1,0,4.305000,32.685242,0.000000,0,0.119048,0.011905,0.000000,0.427223,0.000000,0.345238,0.476190,0.345238,0.000000,0.051250,0.389110
language_symbolic_planner,nominal_abstraction,4,deformable_object_packing,friction_state_aliasing,84,12,84,0,0,0,43,28,18,0,0,4.200000,18.726203,0.000000,0,0.142857,0.000000,0.000000,0.293033,0.000000,0.511905,0.333333,0.214286,0.000000,0.050000,0.222931
language_symbolic_planner,nominal_abstraction,4,deformable_object_packing,deformable_constraint_erasure,84,13,84,1,0,0,22,37,30,1,0,4.305000,27.847759,0.000000,0,0.154762,0.011905,0.000000,0.474949,0.000000,0.261905,0.440476,0.357143,0.000000,0.051250,0.331521
language_symbolic_planner,nominal_abstraction,4,deformable_object_packing,temporal_precondition_loss,84,10,0,0,84,0,45,20,13,0,0,4.200000,9.000627,0.000000,0,0.119048,0.000000,0.000000,0.300560,0.000000,0.535714,0.238095,0.154762,0.000000,0.050000,0.107150
language_symbolic_planner,nominal_abstraction,4,deformable_object_packing,tool_affordance_misabstraction,84,10,84,0,0,0,34,33,24,0,0,4.200000,24.576425,0.000000,0,0.119048,0.000000,0.000000,0.368229,0.000000,0.404762,0.392857,0.285714,0.000000,0.050000,0.292576
language_symbolic_planner,nominal_abstraction,4,mobile_manipulation_with_occlusion,erased_contact_force,84,13,84,1,0,0,37,30,21,1,1,4.305000,24.128151,0.000000,0,0.154762,0.011905,0.000000,0.385230,0.000000,0.440476,0.357143,0.250000,1.000000,0.051250,0.287240
language_symbolic_planner,nominal_abstraction,4,mobile_manipulation_with_occlusion,hidden_support_relation,84,9,84,0,0,0,29,35,19,0,0,4.200000,22.919195,0.000000,0,0.107143,0.000000,0.000000,0.451012,0.000000,0.345238,0.416667,0.226190,0.000000,0.050000,0.272848
